id,id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_red_sube,id_linea,id_ramal,id_tarifa,hora,fecha
4354199,1639569765.0,COL,-34.71,-58.748,M,283.0,,0,265,265,12,16,27/11/2019
4354200,1639569765.0,COL,-34.684,-58.726,M,2159.0,,0,265,265,12,17,27/11/2019
4356550,1639580552.0,SUB,-34.604,-58.406,,,,0,32,33,1,7,27/11/2019
4356551,1639580552.0,COL,-34.614,-58.424,,3351.0,,0,63,63,1,19,27/11/2019
4360869,1737033611.0,COL,-34.77,-58.24,M,2552.0,,0,21,21,1,7,27/11/2019
4361241,1737036359.0,COL,,,F,4067.0,,0,143,143,1,6,27/11/2019
4361242,1737036359.0,SUB,-34.6,-58.394,F,,,0,32,54,1,16,27/11/2019
4361243,1737036359.0,TRE,-34.628,-58.38,F,,CHECK IN,1,16,16,1,16,27/11/2019
4364100,1737063014.0,COL,-34.638,-58.474,M,3263.0,,0,101,101,1,7,27/11/2019
4364101,1737063014.0,COL,-34.614,-58.386,M,3987.0,,0,50,50,1,8,27/11/2019
4367568,1737327591.0,COL,-34.676,-58.612,F,1473.0,,0,323,323,4,7,27/11/2019
4367569,1737327591.0,COL,-34.644,-58.53,F,2005.0,,1,150,150,4,8,27/11/2019
4367570,1737327591.0,COL,-34.554,-58.512,F,965.0,,0,339,339,4,17,27/11/2019
4367571,1737327591.0,COL,-34.57,-58.51,F,1776.0,,1,345,345,4,18,27/11/2019
4367572,1737327591.0,COL,-34.64,-58.53,F,674.0,,2,323,323,4,18,27/11/2019
4370205,1737386574.0,COL,-34.74,-58.316,M,4227.0,,0,89,89,1,7,27/11/2019
4370206,1737386574.0,COL,-34.724,-58.264,M,2387.0,,0,89,89,1,16,27/11/2019
4370560,1737389773.0,COL,-34.382,-58.752,F,1610.0,,0,249,249,3,16,27/11/2019
4372205,1737400532.0,COL,-34.912,-58.36,F,1095.0,,0,239,239,4,10,27/11/2019
4372206,1737400532.0,COL,-34.91,-58.376,F,1095.0,,0,239,239,4,11,27/11/2019
4375117,1737436687.0,COL,-34.542,-58.802,,3122.0,,0,8,8,1,6,27/11/2019
4375118,1737436687.0,COL,-34.558,-58.832,,606.0,,0,8,8,1,17,27/11/2019
4376645,1737454757.0,COL,-34.588,-58.592,,3351.0,,0,388,388,1,13,27/11/2019
4376826,1737456210.0,COL,-34.616,-58.392,F,3672.0,,0,143,143,1,10,27/11/2019
4376827,1737456210.0,COL,-34.604,-58.394,F,2760.0,,0,143,143,1,13,27/11/2019
4378088,1737466286.0,COL,-34.698,-58.6,,1052.0,,0,369,369,1,11,27/11/2019
4378492,1737469079.0,COL,-34.62,-58.442,M,3052.0,,0,374,374,1,7,27/11/2019
4378493,1737469079.0,COL,-34.644,-58.446,M,2515.0,,0,374,374,1,8,27/11/2019
4378494,1737469079.0,COL,-34.612,-58.418,M,2124.0,,0,63,63,1,22,27/11/2019
4382521,1737496767.0,COL,-34.812,-58.638,M,3394.0,,0,58,58,4,4,27/11/2019
4382522,1737496767.0,COL,-34.762,-58.622,M,1776.0,,1,118,118,4,4,27/11/2019
4382523,1737496767.0,COL,-34.622,-58.416,M,2573.0,,0,247,247,4,17,27/11/2019
4384383,1737509277.0,COL,-34.292,-58.648,F,4324.0,,0,188,188,4,8,27/11/2019
4384400,1737509355.0,TRE,-34.462,-58.526,F,,CHECK IN,0,174,160,1,8,27/11/2019
4384401,1737509355.0,COL,-34.59,-58.372,F,964.0,,1,63,63,1,9,27/11/2019
4384402,1737509355.0,TRE,-34.592,-58.376,F,,CHECK OUT,0,174,160,1,9,27/11/2019
4384403,1737509355.0,TRE,-34.472,-58.514,F,,CHECK OUT,1,174,160,1,17,27/11/2019
4384404,1737509355.0,TRE,-34.592,-58.376,F,,CHECK IN,1,174,160,1,17,27/11/2019
4384405,1737509355.0,COL,-34.472,-58.514,F,4287.0,,0,8,8,1,19,27/11/2019
4387745,1737549331.0,TRE,-34.802,-58.338,F,,CHECK IN,0,16,16,3,7,27/11/2019
4387746,1737549331.0,TRE,-34.814,-58.47,F,,CHECK OUT,0,16,16,3,8,27/11/2019
4387747,1737549331.0,TRE,-34.814,-58.47,F,,CHECK IN,0,16,16,3,12,27/11/2019
4387748,1737549331.0,TRE,-34.802,-58.338,F,,CHECK OUT,0,16,16,3,13,27/11/2019
4387928,1737550375.0,COL,-34.588,-58.454,F,1.0,,1,20,20,3,11,27/11/2019
4387929,1737550375.0,COL,-34.576,-58.454,F,4710.0,,0,20,20,3,17,27/11/2019
4387930,1737550375.0,COL,-34.588,-58.452,F,1764.0,,1,7,7,3,17,27/11/2019
4388196,1737552782.0,COL,-34.918,-57.948,M,4324.0,,0,256,256,1,8,27/11/2019
4388983,1737560068.0,COL,-34.866,-58.406,F,4522.0,,0,387,387,4,7,27/11/2019
4388984,1737560068.0,TRE,-34.858,-58.388,F,,CHECK IN,1,16,16,4,7,27/11/2019
4388985,1737560068.0,TRE,-34.762,-58.398,F,,CHECK OUT,1,16,16,4,8,27/11/2019
4388986,1737560068.0,TRE,-34.762,-58.398,F,,CHECK IN,0,16,16,4,10,27/11/2019
4388987,1737560068.0,TRE,-34.858,-58.388,F,,CHECK OUT,0,16,16,4,10,27/11/2019
4388988,1737560068.0,COL,-34.86,-58.388,F,965.0,,1,387,387,4,10,27/11/2019
4388989,1737560068.0,COL,-34.86,-58.388,F,4522.0,,0,387,387,4,15,27/11/2019
4389549,1737564164.0,COL,-34.584,-58.75,F,3270.0,,0,5,5,3,7,27/11/2019
4389550,1737564164.0,COL,-34.61,-58.714,F,4283.0,,0,5,5,3,20,27/11/2019
4389647,1737564704.0,COL,-34.586,-58.606,F,2983.0,,0,107,107,1,6,27/11/2019
4389648,1737564704.0,COL,-34.558,-58.55,F,408.0,,1,222,222,1,6,27/11/2019
4389689,1737565096.0,COL,-34.92,-57.916,F,3273.0,,0,161,161,5,20,27/11/2019
4390593,1737581094.0,COL,-34.714,-58.428,F,144.0,,0,103,103,5,12,27/11/2019
4390594,1737581094.0,COL,-34.726,-58.444,F,1769.0,,1,106,106,5,12,27/11/2019
4390595,1737581094.0,COL,-34.76,-58.432,F,2717.0,,0,271,271,5,17,27/11/2019
4392461,1739001549.0,COL,-34.564,-58.774,F,4846.0,,0,60,60,5,5,27/11/2019
4392462,1739001549.0,COL,-34.586,-58.75,F,3730.0,,1,260,260,5,5,27/11/2019
4392463,1739001549.0,COL,-34.54,-58.476,F,1365.0,,2,34,34,5,6,27/11/2019
4392464,1739001549.0,COL,-34.538,-58.476,F,3502.0,,1,260,260,5,13,27/11/2019
4392465,1739001549.0,COL,-34.566,-58.468,F,2079.0,,0,34,34,5,13,27/11/2019
4392466,1739001549.0,COL,-34.586,-58.748,F,2834.0,,0,60,60,5,15,27/11/2019
4397684,1739019834.0,COL,-34.802,-58.244,M,4067.0,,0,113,113,2,7,27/11/2019
4399024,1739032228.0,TRE,-34.66,-58.668,F,,CHECK IN,0,144,144,1,12,27/11/2019
4399025,1739032228.0,TRE,-34.608,-58.406,F,,CHECK OUT,0,144,144,1,13,27/11/2019
4399026,1739032228.0,SUB,-34.588,-58.398,F,,,0,32,220,1,20,27/11/2019
4399027,1739032228.0,TRE,-34.608,-58.406,F,,CHECK IN,1,144,144,1,20,27/11/2019
4399028,1739032228.0,TRE,-34.66,-58.668,F,,CHECK OUT,1,144,144,1,21,27/11/2019
4401017,1739036019.0,COL,-34.612,-58.528,F,2726.0,,0,345,345,8,8,27/11/2019
4401018,1739036019.0,COL,-34.538,-58.476,F,3842.0,,1,121,121,8,9,27/11/2019
4401019,1739036019.0,COL,-34.512,-58.49,F,74.0,,0,150,150,8,12,27/11/2019
4405732,1739046769.0,COL,-34.808,-58.184,F,2861.0,,0,41,41,5,5,27/11/2019
4405733,1739046769.0,COL,-34.614,-58.37,F,1608.0,,0,300,300,5,14,27/11/2019
4405734,1739046769.0,COL,-34.788,-58.202,F,4149.0,,1,41,41,5,15,27/11/2019
4408694,1739054880.0,COL,-34.582,-58.734,,3263.0,,0,334,334,1,18,27/11/2019
4408695,1739054880.0,COL,-34.594,-58.714,,4410.0,,0,334,334,1,22,27/11/2019
4408977,1739055423.0,COL,-34.804,-58.278,F,523.0,,0,113,113,6,16,27/11/2019
4411293,1739061740.0,TRE,-34.592,-58.376,,,CHECK IN,1,174,49,1,6,27/11/2019
4411294,1739061740.0,COL,-34.634,-58.36,,4152.0,,0,27,27,1,6,27/11/2019
4411295,1739061740.0,TRE,-34.58,-58.502,,,CHECK OUT,1,174,49,1,7,27/11/2019
4411296,1739061740.0,TRE,-34.58,-58.502,,,CHECK IN,0,174,49,1,17,27/11/2019
4411297,1739061740.0,COL,-34.592,-58.374,,2465.0,,1,216,216,1,18,27/11/2019
4411298,1739061740.0,TRE,-34.592,-58.376,,,CHECK OUT,0,174,49,1,18,27/11/2019
4414683,1739069135.0,SUB,-34.604,-58.406,,,,0,32,33,1,11,27/11/2019
4414684,1739069135.0,SUB,-34.604,-58.376,,,,0,32,33,1,13,27/11/2019
4414685,1739069135.0,TRE,-34.64,-58.542,,,CHECK OUT,1,144,144,1,13,27/11/2019
4414686,1739069135.0,TRE,-34.608,-58.406,,,CHECK IN,1,144,144,1,13,27/11/2019
4414687,1739069135.0,SUB,-34.604,-58.406,,,,1,32,33,1,18,27/11/2019
4414688,1739069135.0,TRE,-34.64,-58.542,,,CHECK IN,0,144,144,1,18,27/11/2019
4414689,1739069135.0,TRE,-34.608,-58.406,,,CHECK OUT,0,144,144,1,18,27/11/2019
4414690,1739069135.0,TRE,-34.608,-58.406,,,CHECK IN,1,144,144,1,20,27/11/2019
4414691,1739069135.0,SUB,-34.604,-58.38,,,,0,32,33,1,20,27/11/2019
4414692,1739069135.0,TRE,-34.64,-58.542,,,CHECK OUT,1,144,144,1,21,27/11/2019
4414974,1739069735.0,COL,-34.624,-58.514,,1597.0,,0,182,182,1,10,27/11/2019
4416444,1739081291.0,COL,-34.544,-58.544,,4277.0,,0,228,228,1,5,27/11/2019
4416445,1739081291.0,COL,-34.51,-58.526,,463.0,,1,260,260,1,6,27/11/2019
4420742,1739088866.0,COL,-34.726,-58.442,,1267.0,,0,66,66,1,6,27/11/2019
4420743,1739088866.0,COL,-34.638,-58.414,,72.0,,1,91,91,1,7,27/11/2019
4420744,1739088866.0,COL,-34.708,-58.392,,1965.0,,1,103,103,1,20,27/11/2019
4420758,1739088927.0,TRE,-34.884,-58.384,,,CHECK IN,1,16,16,1,8,27/11/2019
4420759,1739088927.0,COL,-34.878,-58.38,,2936.0,,0,47,47,1,8,27/11/2019
4420760,1739088927.0,TRE,-34.978,-58.376,,,CHECK OUT,1,16,16,1,8,27/11/2019
4420761,1739088927.0,TRE,-34.978,-58.376,,,CHECK IN,0,16,16,1,20,27/11/2019
4420762,1739088927.0,TRE,-34.884,-58.384,,,CHECK OUT,0,16,16,1,21,27/11/2019
4422276,1739307811.0,COL,-34.722,-58.296,F,1844.0,,0,68,68,1,8,27/11/2019
4422277,1739307811.0,SUB,-34.61,-58.406,F,,,1,32,32,1,9,27/11/2019
4422278,1739307811.0,SUB,-34.616,-58.43,F,,,0,32,32,1,16,27/11/2019
4424192,1739317761.0,COL,-34.714,-58.634,F,523.0,,0,69,69,1,12,27/11/2019
4424193,1739317761.0,TRE,-34.7,-58.626,F,,CHECK IN,1,44,44,1,12,27/11/2019
4424194,1739317761.0,TRE,-34.678,-58.476,F,,CHECK OUT,1,44,44,1,14,27/11/2019
4426846,1739329788.0,TRE,-34.59,-58.572,,,CHECK IN,0,149,149,1,6,27/11/2019
4426847,1739329788.0,COL,-34.6,-58.522,,3365.0,,1,150,150,1,7,27/11/2019
4426848,1739329788.0,TRE,-34.598,-58.524,,,CHECK OUT,0,149,149,1,7,27/11/2019
4426849,1739329788.0,COL,-34.546,-58.494,,4713.0,,0,345,345,1,16,27/11/2019
4426850,1739329788.0,TRE,-34.598,-58.524,,,CHECK IN,1,149,149,1,16,27/11/2019
4427179,1739333089.0,COL,-34.564,-58.436,M,249.0,,0,121,121,1,9,27/11/2019
4427549,1739335406.0,COL,-34.54,-58.476,M,2589.0,,0,97,97,1,9,27/11/2019
4427550,1739335406.0,COL,-34.584,-58.392,M,531.0,,0,121,121,1,18,27/11/2019
4428402,1739340452.0,COL,-34.63,-58.47,F,744.0,,0,315,315,1,17,27/11/2019
4428403,1739340452.0,COL,-34.64,-58.51,F,2972.0,,1,45,45,1,19,27/11/2019
4428653,1739341669.0,SUB,-34.642,-58.412,M,,,0,32,220,1,7,27/11/2019
4428654,1739341669.0,SUB,-34.612,-58.422,M,,,0,32,32,1,15,27/11/2019
4428655,1739341669.0,SUB,-34.642,-58.412,M,,,0,32,220,1,20,27/11/2019
4430986,1739353463.0,COL,-34.546,-58.476,M,1894.0,,0,207,207,1,6,27/11/2019
4430987,1739353463.0,COL,-34.626,-58.39,M,2171.0,,0,81,81,1,9,27/11/2019
4430988,1739353463.0,COL,-34.588,-58.454,M,1930.0,,1,20,20,1,11,27/11/2019
4431995,1739357011.0,COL,-34.542,-58.472,F,1140.0,,0,97,97,1,8,27/11/2019
4434272,1739366063.0,COL,-34.524,-58.564,F,3303.0,,0,338,338,2,10,27/11/2019
4434273,1739366063.0,COL,-34.552,-58.558,F,470.0,,0,9,9,2,13,27/11/2019
4436082,1739372913.0,TRE,-34.814,-58.47,,,CHECK IN,0,16,16,1,6,27/11/2019
4436083,1739372913.0,TRE,-34.778,-58.396,,,CHECK IN,0,16,16,1,8,27/11/2019
4436084,1739372913.0,TRE,-34.778,-58.396,,,CHECK OUT,0,16,16,1,8,27/11/2019
4436085,1739372913.0,TRE,-34.814,-58.47,,,CHECK OUT,0,16,16,1,9,27/11/2019
4436560,1739375638.0,COL,-34.646,-58.88,F,3606.0,,0,59,59,1,8,27/11/2019
4436561,1739375638.0,COL,-34.648,-58.792,F,4152.0,,0,59,59,1,10,27/11/2019
4437611,1739380785.0,TRE,-34.794,-58.406,,,CHECK IN,0,16,16,1,8,27/11/2019
4437612,1739380785.0,SUB,-34.628,-58.382,,,,1,32,269,1,9,27/11/2019
4437613,1739380785.0,TRE,-34.628,-58.38,,,CHECK OUT,0,16,16,1,9,27/11/2019
4437614,1739380785.0,SUB,-34.6,-58.398,,,,0,32,54,1,10,27/11/2019
4437615,1739380785.0,TRE,-34.708,-58.39,,,CHECK OUT,1,16,16,1,11,27/11/2019
4437616,1739380785.0,TRE,-34.628,-58.38,,,CHECK IN,1,16,16,1,11,27/11/2019
4437617,1739380785.0,TRE,-34.708,-58.39,,,CHECK IN,0,16,16,1,12,27/11/2019
4437618,1739380785.0,TRE,-34.794,-58.406,,,CHECK OUT,0,16,16,1,13,27/11/2019
4438440,1739386245.0,COL,-34.592,-58.952,F,2058.0,,0,370,370,5,7,27/11/2019
4438441,1739386245.0,COL,-34.578,-58.426,F,4839.0,,0,370,370,5,17,27/11/2019
4438947,1739388945.0,COL,-34.664,-58.476,,2971.0,,0,211,211,1,6,27/11/2019
4441162,1739399423.0,COL,-34.552,-58.514,F,772.0,,0,55,55,2,10,27/11/2019
4441163,1739399423.0,TRE,-34.558,-58.45,F,,CHECK IN,0,174,160,2,15,27/11/2019
4441164,1739399423.0,TRE,-34.592,-58.376,F,,CHECK OUT,0,174,160,2,16,27/11/2019
4442450,1739403955.0,COL,-34.614,-58.384,F,4322.0,,0,68,68,1,0,27/11/2019
4442451,1739403955.0,COL,-34.694,-58.3,F,2050.0,,0,41,41,1,11,27/11/2019
4442452,1739403955.0,TRE,-34.628,-58.38,F,,CHECK IN,2,16,16,1,13,27/11/2019
4442453,1739403955.0,SUB,-34.608,-58.38,F,,,1,32,269,1,13,27/11/2019
4442454,1739403955.0,TRE,-34.698,-58.312,F,,CHECK OUT,2,16,16,1,13,27/11/2019
4442455,1739403955.0,TRE,-34.628,-58.38,F,,CHECK OUT,0,16,16,1,17,27/11/2019
4442456,1739403955.0,COL,-34.628,-58.38,F,1393.0,,1,143,143,1,17,27/11/2019
4442457,1739403955.0,TRE,-34.698,-58.312,F,,CHECK IN,0,16,16,1,17,27/11/2019
4442458,1739403955.0,COL,-34.604,-58.394,F,3715.0,,0,143,143,1,19,27/11/2019
4442459,1739403955.0,TRE,-34.628,-58.38,F,,CHECK IN,1,16,16,1,19,27/11/2019
4442460,1739403955.0,TRE,-34.698,-58.312,F,,CHECK OUT,1,16,16,1,20,27/11/2019
4445315,1739414781.0,TRE,-34.762,-58.398,M,,CHECK IN,0,16,16,1,6,27/11/2019
4445316,1739414781.0,TRE,-34.778,-58.396,M,,CHECK OUT,0,16,16,1,7,27/11/2019
4445775,1739415945.0,COL,-34.578,-58.426,F,3923.0,,0,325,325,5,6,27/11/2019
4445776,1739415945.0,COL,-34.536,-58.468,F,647.0,,0,273,273,5,18,27/11/2019
4448064,1739423724.0,COL,-34.678,-58.562,F,3157.0,,0,371,371,6,12,27/11/2019
4448548,1739424917.0,COL,-34.904,-57.954,M,968.0,,0,215,215,1,9,27/11/2019
4448549,1739424917.0,COL,-34.956,-57.886,M,4418.0,,0,215,215,1,18,27/11/2019
4448915,1739425695.0,COL,-34.808,-58.384,,2762.0,,1,286,286,1,21,27/11/2019
4448916,1739425695.0,COL,,,,144.0,,2,47,47,1,22,27/11/2019
4449119,1739426308.0,COL,-34.538,-58.476,F,2467.0,,1,56,56,3,10,27/11/2019
4449120,1739426308.0,COL,-34.578,-58.426,F,1693.0,,0,143,143,3,12,27/11/2019
4449121,1739426308.0,COL,-34.596,-58.39,F,4063.0,,1,27,27,3,14,27/11/2019
4449122,1739426308.0,COL,-34.538,-58.476,F,3414.0,,0,8,8,3,14,27/11/2019
4453212,1739451293.0,COL,-34.76,-58.616,F,1898.0,,1,275,275,5,5,27/11/2019
4453213,1739451293.0,COL,-34.844,-58.654,F,1084.0,,0,312,312,5,5,27/11/2019
4453214,1739451293.0,SUB,-34.596,-58.372,F,,,0,32,148,1,16,27/11/2019
4453215,1739451293.0,COL,-34.608,-58.376,F,3813.0,,1,275,275,5,17,27/11/2019
4453216,1739451293.0,COL,-34.758,-58.616,F,3570.0,,2,247,247,5,18,27/11/2019
4454030,1739454178.0,COL,-34.836,-58.356,F,1884.0,,0,393,393,4,13,27/11/2019
4454031,1739454178.0,COL,-34.824,-58.39,F,3743.0,,0,393,393,4,22,27/11/2019
4454199,1739454591.0,COL,-34.692,-58.608,M,1786.0,,0,321,321,1,5,27/11/2019
4454200,1739454591.0,COL,-34.65,-58.534,M,629.0,,0,321,321,1,15,27/11/2019
4454260,1739454732.0,COL,-34.442,-58.804,F,2787.0,,0,127,127,5,18,27/11/2019
4454261,1739454732.0,COL,-34.452,-58.786,F,933.0,,0,127,127,5,18,27/11/2019
4454768,1739456773.0,COL,-34.582,-58.42,,4411.0,,0,85,85,1,9,27/11/2019
4455137,1739459047.0,COL,-34.766,-58.312,M,4654.0,,0,115,115,2,9,27/11/2019
4455138,1739459047.0,COL,-34.784,-58.314,M,3270.0,,0,232,232,2,10,27/11/2019
4455139,1739459047.0,COL,-34.768,-58.316,M,2196.0,,0,115,115,2,18,27/11/2019
4455140,1739459047.0,COL,-34.778,-58.308,M,366.0,,1,89,89,2,20,27/11/2019
4455141,1739459047.0,COL,-34.778,-58.268,M,1891.0,,1,41,41,2,22,27/11/2019
4458142,1739470801.0,TRE,-34.508,-58.48,,,CHECK OUT,0,174,160,1,11,27/11/2019
4458143,1739470801.0,TRE,-34.488,-58.498,,,CHECK IN,0,174,160,1,11,27/11/2019
4459296,1739474595.0,TRE,-34.592,-58.376,M,,CHECK IN,0,174,49,1,11,27/11/2019
4459297,1739474595.0,SUB,-34.578,-58.482,M,,,1,32,33,1,12,27/11/2019
4459298,1739474595.0,TRE,-34.574,-58.488,M,,CHECK OUT,0,174,49,1,12,27/11/2019
4459299,1739474595.0,COL,-34.598,-58.392,M,1462.0,,1,213,213,1,18,27/11/2019
4459300,1739474595.0,COL,-34.596,-58.38,M,2471.0,,0,183,183,1,18,27/11/2019
4459301,1739474595.0,COL,-34.614,-58.43,M,4185.0,,3,325,325,1,19,27/11/2019
4459302,1739474595.0,SUB,-34.61,-58.392,M,,,2,32,32,1,19,27/11/2019
4459475,1739476011.0,COL,-34.628,-58.434,M,4185.0,,0,101,101,4,5,27/11/2019
4459476,1739476011.0,COL,-34.662,-58.416,M,1452.0,,1,200,200,4,14,27/11/2019
4460239,1739479015.0,TRE,-34.558,-58.45,M,,CHECK IN,0,174,160,8,8,27/11/2019
4460240,1739479015.0,TRE,-34.48,-58.504,M,,CHECK OUT,0,174,160,8,8,27/11/2019
4460241,1739479015.0,TRE,-34.558,-58.45,M,,CHECK OUT,0,174,160,8,18,27/11/2019
4460242,1739479015.0,TRE,-34.48,-58.504,M,,CHECK IN,0,174,160,8,18,27/11/2019
4460931,1739480624.0,COL,-34.648,-58.5,F,3482.0,,0,304,304,3,6,27/11/2019
4460932,1739480624.0,COL,-34.624,-58.448,F,964.0,,0,315,315,3,14,27/11/2019
4461436,1739481695.0,COL,-34.764,-58.274,F,4232.0,,0,280,280,1,14,27/11/2019
4461437,1739481695.0,COL,-34.83,-58.29,F,1281.0,,0,317,317,1,20,27/11/2019
4462284,1739484110.0,COL,-34.632,-58.54,,993.0,,0,62,62,1,5,27/11/2019
4462285,1739484110.0,COL,-34.532,-58.48,,209.0,,1,97,97,1,6,27/11/2019
4462286,1739484110.0,TRE,-34.472,-58.514,,,CHECK IN,0,174,160,1,17,27/11/2019
4462287,1739484110.0,TRE,-34.536,-58.468,,,CHECK OUT,0,174,160,1,17,27/11/2019
4462288,1739484110.0,COL,-34.536,-58.468,,785.0,,1,273,273,1,17,27/11/2019
4462934,1739485871.0,COL,-34.478,-58.65,,1829.0,,0,150,150,1,9,27/11/2019
4462935,1739485871.0,COL,-34.438,-58.708,,3839.0,,0,9,9,1,18,27/11/2019
4462936,1739485871.0,COL,-34.49,-58.622,,4846.0,,1,141,141,1,19,27/11/2019
4463112,1739486303.0,SUB,-34.592,-58.408,F,,,0,32,54,1,10,27/11/2019
4464892,1739490119.0,COL,-34.458,-58.994,,3715.0,,0,377,377,1,6,27/11/2019
4464893,1739490119.0,COL,-34.458,-58.912,,4411.0,,1,249,249,1,7,27/11/2019
4464894,1739490119.0,COL,-34.462,-58.914,,2697.0,,0,254,254,1,20,27/11/2019
4464895,1739490119.0,COL,-34.37,-58.868,,1092.0,,1,298,298,1,21,27/11/2019
4464896,1739490119.0,COL,-34.468,-58.91,,3121.0,,0,377,377,1,22,27/11/2019
4465152,1739490760.0,COL,-34.978,-58.674,F,757.0,,0,270,270,3,15,27/11/2019
4466191,1739492919.0,COL,-34.524,-58.518,M,1269.0,,0,222,222,1,8,27/11/2019
4466192,1739492919.0,COL,-34.554,-58.554,M,331.0,,0,222,222,1,15,27/11/2019
4466193,1739492919.0,COL,-34.538,-58.512,M,3637.0,,1,62,62,1,16,27/11/2019
4466194,1739492919.0,COL,-34.534,-58.468,M,3987.0,,0,134,134,1,17,27/11/2019
4466549,1739493544.0,SUB,-34.6,-58.398,,,,0,32,54,1,5,27/11/2019
4467380,1739495210.0,COL,-34.652,-58.842,F,2726.0,,0,59,59,1,19,27/11/2019
4467381,1739495210.0,COL,-34.652,-58.788,F,3165.0,,0,59,59,1,20,27/11/2019
4470891,1739510422.0,COL,-34.654,-58.528,F,144.0,,0,45,45,1,17,27/11/2019
4471737,1739514980.0,COL,-34.68,-58.466,F,1100.0,,0,344,344,5,5,27/11/2019
4471738,1739514980.0,COL,-34.592,-58.374,F,1367.0,,0,300,300,5,18,27/11/2019
4472168,1739516740.0,COL,-34.694,-58.626,F,2832.0,,0,323,323,1,6,27/11/2019
4472169,1739516740.0,COL,-34.638,-58.524,F,2972.0,,1,332,332,1,7,27/11/2019
4472170,1739516740.0,COL,-34.642,-58.532,F,1275.0,,1,69,69,1,17,27/11/2019
4472171,1739516740.0,COL,-34.604,-58.508,F,3715.0,,0,332,332,1,17,27/11/2019
4472172,1739516740.0,COL,-34.64,-58.564,F,494.0,,0,323,323,1,20,27/11/2019
4475371,1739531948.0,COL,-34.806,-57.984,M,4225.0,,0,318,318,1,11,27/11/2019
4475372,1739531948.0,COL,-34.912,-57.938,M,1441.0,,0,187,187,1,13,27/11/2019
4475373,1739531948.0,COL,-34.912,-57.95,M,4227.0,,1,318,318,1,13,27/11/2019
4475374,1739531948.0,COL,-34.918,-57.946,M,4188.0,,0,318,318,1,17,27/11/2019
4478568,1739551049.0,COL,-34.74,-58.376,,348.0,,0,236,236,1,11,27/11/2019
4478569,1739551049.0,COL,-34.706,-58.39,,348.0,,0,236,236,1,20,27/11/2019
4478950,1739553142.0,COL,-34.88,-58.058,,3078.0,,1,267,267,1,16,27/11/2019
4479520,1739557579.0,COL,-34.762,-58.398,,1152.0,,0,98,98,1,12,27/11/2019
4479848,1739559379.0,COL,-34.414,-58.704,,4490.0,,0,260,260,1,15,27/11/2019
4480126,1739560717.0,SUB,-34.582,-58.422,,,,0,32,54,1,8,27/11/2019
4480344,1739561687.0,COL,-34.6,-58.692,F,772.0,,0,36,36,1,17,27/11/2019
4481312,1739568256.0,COL,-34.912,-57.994,M,3467.0,,0,51,51,1,13,27/11/2019
4481313,1739568256.0,COL,-34.908,-57.978,M,3411.0,,0,340,340,1,17,27/11/2019
4481314,1739568256.0,COL,-34.934,-57.98,M,3411.0,,0,340,340,1,18,27/11/2019
4482712,1739575412.0,TRE,-34.504,-58.62,F,,CHECK IN,0,196,196,1,7,27/11/2019
4482713,1739575412.0,TRE,-34.532,-58.524,F,,CHECK OUT,0,196,196,1,8,27/11/2019
4483397,1739578315.0,TRE,-34.578,-58.64,,,CHECK IN,0,149,149,1,7,27/11/2019
4483398,1739578315.0,SUB,-34.588,-58.456,,,,1,32,33,1,8,27/11/2019
4483399,1739578315.0,TRE,-34.586,-58.456,,,CHECK OUT,0,149,149,1,8,27/11/2019
4483400,1739578315.0,SUB,-34.602,-58.37,,,,0,32,33,1,14,27/11/2019
4483401,1739578315.0,TRE,-34.586,-58.456,,,CHECK IN,1,149,149,1,15,27/11/2019
4483402,1739578315.0,TRE,-34.578,-58.64,,,CHECK OUT,1,149,149,1,16,27/11/2019
4483624,1739579638.0,COL,-34.682,-58.538,,3088.0,,0,368,368,1,17,27/11/2019
4483625,1739579638.0,COL,-34.698,-58.508,,573.0,,0,368,368,1,20,27/11/2019
4484235,1739582671.0,COL,-34.94,-57.896,F,2945.0,,0,340,340,5,15,27/11/2019
4484450,1739583743.0,COL,-34.584,-58.408,F,4581.0,,0,183,183,1,19,27/11/2019
4486580,1739596170.0,TRE,-34.574,-58.488,M,,CHECK IN,1,174,49,1,18,27/11/2019
4486581,1739596170.0,SUB,-34.584,-58.466,M,,,0,32,33,1,18,27/11/2019
4486582,1739596170.0,TRE,-34.536,-58.576,M,,CHECK OUT,1,174,49,1,19,27/11/2019
4486595,1739596226.0,COL,-34.448,-58.804,F,4148.0,,0,127,127,1,12,27/11/2019
4486596,1739596226.0,COL,-34.444,-58.864,F,1648.0,,0,127,127,1,14,27/11/2019
4488313,1837036354.0,COL,-34.626,-58.432,M,4814.0,,0,354,354,4,10,27/11/2019
4488383,1837036725.0,COL,-34.736,-58.436,,2341.0,,0,287,287,1,6,27/11/2019
4488384,1837036725.0,TRE,-34.744,-58.396,,,CHECK IN,1,16,16,1,7,27/11/2019
4488385,1837036725.0,TRE,-34.628,-58.38,,,CHECK OUT,1,16,16,1,7,27/11/2019
4488386,1837036725.0,COL,,,,4282.0,,0,290,290,1,19,27/11/2019
4488387,1837036725.0,COL,-34.638,-58.526,,1012.0,,0,290,290,1,20,27/11/2019
4491800,1837065453.0,COL,-34.588,-58.41,F,2273.0,,0,48,48,4,10,27/11/2019
