id,id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_red_sube,id_linea,id_ramal,id_tarifa,hora,fecha
5608281,2639487429.0,COL,-34.72,-58.342,F,1152.0,,0,311,311,7,12,28/11/2019
5609260,2639489875.0,COL,-34.588,-58.42,M,2065.0,,0,4,4,4,19,28/11/2019
5609261,2639489875.0,COL,-34.596,-58.412,M,4277.0,,1,134,134,4,20,28/11/2019
5611907,2639495210.0,COL,-34.65,-58.788,,1171.0,,0,59,59,1,14,28/11/2019
5611908,2639495210.0,COL,-34.652,-58.79,,4153.0,,0,59,59,1,20,28/11/2019
5614533,2639503310.0,SUB,-34.594,-58.402,,,,0,32,54,1,9,28/11/2019
5615672,2639510968.0,TRE,-34.454,-58.796,,,CHECK IN,1,196,196,1,6,28/11/2019
5615673,2639510968.0,COL,-34.4,-58.768,,3987.0,,0,249,249,1,6,28/11/2019
5615674,2639510968.0,TRE,-34.504,-58.68,,,CHECK OUT,1,196,196,1,7,28/11/2019
5615675,2639510968.0,COL,-34.456,-58.816,,4411.0,,0,249,249,1,22,28/11/2019
5615971,2639512265.0,COL,-34.648,-58.37,F,3528.0,,1,292,292,1,7,28/11/2019
5615972,2639512265.0,COL,-34.65,-58.386,F,2300.0,,0,102,102,1,7,28/11/2019
5618280,2639524455.0,COL,-34.71,-58.28,F,2027.0,,0,70,70,1,10,28/11/2019
5618281,2639524455.0,COL,-34.716,-58.298,F,3205.0,,0,70,70,1,13,28/11/2019
5618706,2639526618.0,COL,-34.73,-58.396,,2806.0,,0,216,216,1,10,28/11/2019
5618707,2639526618.0,COL,-34.708,-58.392,,4410.0,,1,153,153,1,12,28/11/2019
5618789,2639526928.0,COL,-34.728,-58.362,M,1965.0,,0,230,230,1,12,28/11/2019
5619888,2639531393.0,COL,-34.442,-58.782,F,602.0,,0,260,260,1,7,28/11/2019
5619889,2639531393.0,COL,-34.472,-58.66,F,744.0,,1,278,278,1,9,28/11/2019
5619890,2639531393.0,COL,-34.478,-58.654,F,1284.0,,0,260,260,1,19,28/11/2019
5620961,2639537676.0,COL,-34.444,-58.594,F,4760.0,,0,188,188,3,7,28/11/2019
5620962,2639537676.0,COL,-34.418,-58.588,F,1098.0,,1,84,84,3,8,28/11/2019
5620963,2639537676.0,COL,-34.404,-58.684,F,200.0,,0,80,80,3,16,28/11/2019
5622887,2639548816.0,COL,-34.908,-57.99,,54.0,,0,154,154,1,8,28/11/2019
5622888,2639548816.0,COL,-34.89,-58.034,,103.0,,1,256,256,1,8,28/11/2019
5622889,2639548816.0,COL,-34.91,-58.036,,1968.0,,0,256,256,1,15,28/11/2019
5623397,2639551842.0,COL,-34.532,-58.544,,4213.0,,0,158,158,1,7,28/11/2019
5623398,2639551842.0,COL,-34.512,-58.49,,3365.0,,1,150,150,1,8,28/11/2019
5623399,2639551842.0,COL,-34.508,-58.506,,936.0,,2,27,27,1,9,28/11/2019
5623400,2639551842.0,COL,-34.516,-58.488,,4653.0,,0,158,158,1,15,28/11/2019
5625273,2639562710.0,COL,-34.564,-58.622,M,4760.0,,0,385,385,1,5,28/11/2019
5625274,2639562710.0,TRE,-34.586,-58.456,M,,CHECK OUT,1,149,149,1,6,28/11/2019
5625275,2639562710.0,TRE,-34.59,-58.59,M,,CHECK IN,1,149,149,1,6,28/11/2019
5625276,2639562710.0,SUB,-34.588,-58.456,M,,,2,32,33,1,6,28/11/2019
5626176,2639568289.0,COL,-34.68,-58.558,M,1355.0,,0,297,297,4,10,28/11/2019
5626430,2639569542.0,COL,-34.536,-58.466,M,2834.0,,0,325,325,1,16,28/11/2019
5627497,2639574554.0,COL,-34.664,-58.73,M,69.0,,0,155,155,1,20,28/11/2019
5628004,2639576744.0,COL,-34.468,-58.52,F,145.0,,0,203,203,4,20,28/11/2019
5629473,2639584114.0,COL,-34.63,-58.466,M,2972.0,,0,45,45,1,6,28/11/2019
5629474,2639584114.0,SUB,-34.608,-58.38,M,,,0,32,32,1,16,28/11/2019
5630741,2639591495.0,COL,-34.708,-58.458,F,4072.0,,0,273,273,5,18,28/11/2019
5631650,2639596626.0,SUB,-34.566,-58.452,F,,,0,32,54,1,8,28/11/2019
5631651,2639596626.0,COL,-34.588,-58.454,F,4575.0,,1,20,20,1,17,28/11/2019
5631652,2639596626.0,SUB,-34.604,-58.392,F,,,0,32,33,1,17,28/11/2019
5631653,2639596626.0,COL,-34.572,-58.46,F,1354.0,,2,274,274,1,18,28/11/2019
5631946,2639597846.0,COL,-34.566,-58.482,,1228.0,,0,388,388,1,6,28/11/2019
5632701,2737032112.0,COL,-34.45,-58.918,,279.0,,0,127,127,1,7,28/11/2019
5632702,2737032112.0,COL,-34.46,-58.912,,2766.0,,0,260,260,1,12,28/11/2019
5632703,2737032112.0,COL,-34.46,-58.81,,4411.0,,0,249,249,1,16,28/11/2019
5633118,2737034590.0,COL,-34.658,-58.76,,2348.0,,0,59,59,1,12,28/11/2019
5634415,2737042079.0,COL,-34.912,-57.952,F,4152.0,,0,268,268,1,7,28/11/2019
5634416,2737042079.0,COL,-34.908,-57.928,F,2924.0,,0,268,268,1,11,28/11/2019
5634417,2737042079.0,COL,-34.914,-57.948,F,355.0,,1,51,51,1,12,28/11/2019
5634718,2737043015.0,COL,-34.548,-58.47,,2392.0,,0,177,177,1,13,28/11/2019
5634719,2737043015.0,COL,-34.604,-58.42,,3242.0,,0,207,207,1,16,28/11/2019
5642284,2737385126.0,COL,-34.638,-58.36,,27.0,,0,271,271,1,17,28/11/2019
5643942,2737395280.0,COL,-34.512,-58.662,F,1700.0,,0,260,260,5,8,28/11/2019
5643943,2737395280.0,COL,-34.544,-58.712,F,3146.0,,1,130,130,5,10,28/11/2019
5643944,2737395280.0,COL,-34.558,-58.712,F,1228.0,,0,13,13,5,12,28/11/2019
5643945,2737395280.0,COL,-34.376,-58.708,F,2382.0,,0,146,146,5,18,28/11/2019
5643946,2737395280.0,COL,-34.558,-58.692,F,4775.0,,0,53,53,5,18,28/11/2019
5644649,2737399844.0,COL,-34.824,-58.392,M,490.0,,1,43,43,1,15,28/11/2019
5644650,2737399844.0,COL,-34.84,-58.416,M,936.0,,0,288,288,1,15,28/11/2019
5648330,2737447478.0,COL,-34.846,-58.288,F,3782.0,,0,391,391,5,5,28/11/2019
5648331,2737447478.0,COL,,,F,2484.0,,0,391,391,5,16,28/11/2019
5649555,2737459173.0,COL,-34.832,-58.21,F,4067.0,,0,267,267,1,9,28/11/2019
5649556,2737459173.0,COL,-34.766,-58.288,F,1434.0,,1,238,238,1,10,28/11/2019
5649557,2737459173.0,COL,-34.782,-58.314,F,1269.0,,2,280,280,1,11,28/11/2019
5650143,2737463615.0,COL,-34.842,-58.364,M,1393.0,,0,235,235,1,5,28/11/2019
5650144,2737463615.0,TRE,-34.824,-58.392,M,,CHECK IN,1,16,16,1,5,28/11/2019
5650145,2737463615.0,TRE,-34.628,-58.38,M,,CHECK OUT,1,16,16,1,6,28/11/2019
5650146,2737463615.0,SUB,-34.628,-58.382,M,,,2,32,269,1,6,28/11/2019
5650147,2737463615.0,COL,-34.556,-58.462,M,2103.0,,3,62,62,1,7,28/11/2019
5650148,2737463615.0,TRE,-34.592,-58.376,M,,CHECK OUT,0,174,160,1,16,28/11/2019
5650149,2737463615.0,TRE,-34.548,-58.462,M,,CHECK IN,0,174,160,1,16,28/11/2019
5650150,2737463615.0,COL,-34.758,-58.396,M,2467.0,,2,112,112,1,17,28/11/2019
5650151,2737463615.0,TRE,-34.628,-58.38,M,,CHECK IN,1,16,16,1,17,28/11/2019
5650152,2737463615.0,TRE,-34.762,-58.398,M,,CHECK OUT,1,16,16,1,17,28/11/2019
5650153,2737463615.0,COL,-34.824,-58.39,M,1816.0,,0,393,393,1,18,28/11/2019
5650357,2737465150.0,COL,-34.704,-58.616,,749.0,,0,321,321,1,6,28/11/2019
5650358,2737465150.0,COL,-34.648,-58.536,,3365.0,,1,107,107,1,7,28/11/2019
5651022,2737469127.0,COL,-34.55,-58.468,M,1029.0,,0,62,62,1,6,28/11/2019
5651023,2737469127.0,COL,-34.546,-58.472,M,4575.0,,1,20,20,1,16,28/11/2019
5651024,2737469127.0,COL,-34.588,-58.454,M,1602.0,,0,20,20,1,18,28/11/2019
5651383,2737472080.0,COL,-34.64,-58.424,,4485.0,,0,139,139,1,10,28/11/2019
5651384,2737472080.0,COL,-34.626,-58.456,,599.0,,0,139,139,1,17,28/11/2019
5651699,2737473810.0,COL,-34.556,-58.522,F,2200.0,,0,62,62,1,11,28/11/2019
5651700,2737473810.0,COL,-34.54,-58.476,F,2200.0,,0,62,62,1,17,28/11/2019
5652907,2737481885.0,TRE,-34.858,-58.388,,,CHECK IN,0,16,16,1,7,28/11/2019
5652908,2737481885.0,TRE,-34.708,-58.39,,,CHECK OUT,0,16,16,1,8,28/11/2019
5652909,2737481885.0,TRE,-34.708,-58.39,,,CHECK IN,0,16,16,1,9,28/11/2019
5652910,2737481885.0,SUB,-34.628,-58.382,,,,1,32,269,1,10,28/11/2019
5652911,2737481885.0,SUB,-34.604,-58.406,,,,0,32,33,1,10,28/11/2019
5652912,2737481885.0,TRE,-34.628,-58.38,,,CHECK OUT,0,16,16,1,10,28/11/2019
5652913,2737481885.0,SUB,-34.626,-58.416,,,,0,32,148,1,12,28/11/2019
5652914,2737481885.0,SUB,-34.562,-58.456,,,,0,32,54,1,12,28/11/2019
5652915,2737481885.0,TRE,-34.628,-58.38,,,CHECK IN,1,16,16,1,13,28/11/2019
5652916,2737481885.0,COL,-34.862,-58.386,,4282.0,,2,47,47,1,14,28/11/2019
5652917,2737481885.0,TRE,-34.858,-58.388,,,CHECK OUT,1,16,16,1,14,28/11/2019
5652918,2737481885.0,COL,-34.848,-58.38,,1968.0,,0,47,47,1,17,28/11/2019
5652919,2737481885.0,TRE,-34.628,-58.38,,,CHECK OUT,1,16,16,1,18,28/11/2019
5652920,2737481885.0,SUB,-34.628,-58.382,,,,2,32,269,1,18,28/11/2019
5652921,2737481885.0,TRE,-34.858,-58.388,,,CHECK IN,1,16,16,1,18,28/11/2019
5652922,2737481885.0,COL,-34.628,-58.38,,521.0,,1,143,143,1,19,28/11/2019
5652923,2737481885.0,SUB,-34.604,-58.38,,,,0,32,33,1,19,28/11/2019
5652924,2737481885.0,COL,-34.616,-58.394,,103.0,,0,143,143,1,20,28/11/2019
5652925,2737481885.0,TRE,-34.628,-58.38,,,CHECK IN,1,16,16,1,20,28/11/2019
5652926,2737481885.0,TRE,-34.858,-58.388,,,CHECK OUT,1,16,16,1,21,28/11/2019
5657851,2737535863.0,TRE,-34.64,-58.526,M,,CHECK IN,0,144,144,1,8,28/11/2019
5657852,2737535863.0,SUB,-34.608,-58.406,M,,,1,32,220,1,9,28/11/2019
5657853,2737535863.0,TRE,-34.608,-58.406,M,,CHECK OUT,0,144,144,1,9,28/11/2019
5657854,2737535863.0,SUB,-34.604,-58.388,M,,,0,32,33,1,10,28/11/2019
5657855,2737535863.0,SUB,-34.604,-58.4,M,,,0,32,33,1,20,28/11/2019
5658396,2737539173.0,SUB,-34.626,-58.456,F,,,0,32,32,1,8,28/11/2019
5658397,2737539173.0,SUB,-34.608,-58.374,F,,,0,32,32,1,18,28/11/2019
5661042,2737558490.0,COL,-34.508,-58.582,M,174.0,,0,17,17,1,4,28/11/2019
5661043,2737558490.0,TRE,-34.536,-58.576,M,,CHECK IN,1,174,49,1,5,28/11/2019
5661044,2737558490.0,TRE,-34.592,-58.376,M,,CHECK OUT,1,174,49,1,6,28/11/2019
5661045,2737558490.0,COL,-34.586,-58.372,M,1674.0,,2,266,266,1,6,28/11/2019
5661046,2737558490.0,COL,-34.642,-58.382,M,354.0,,0,153,153,1,17,28/11/2019
5661047,2737558490.0,TRE,-34.588,-58.374,M,,CHECK IN,1,196,196,1,17,28/11/2019
5661048,2737558490.0,TRE,-34.508,-58.566,M,,CHECK OUT,1,196,196,1,18,28/11/2019
5661049,2737558490.0,COL,-34.512,-58.566,M,3987.0,,2,338,338,1,18,28/11/2019
5661162,2737559209.0,COL,-34.608,-58.516,M,1526.0,,0,136,136,1,5,28/11/2019
5661163,2737559209.0,TRE,-34.578,-58.426,M,,CHECK IN,1,284,284,1,15,28/11/2019
5661164,2737559209.0,SUB,-34.6,-58.394,M,,,0,32,54,1,15,28/11/2019
5661165,2737559209.0,TRE,-34.602,-58.512,M,,CHECK OUT,1,284,284,1,16,28/11/2019
5661722,2737563036.0,TRE,-34.486,-58.726,F,,CHECK IN,0,196,196,1,12,28/11/2019
5661723,2737563036.0,TRE,-34.462,-58.776,F,,CHECK OUT,0,196,196,1,12,28/11/2019
5661724,2737563036.0,COL,-34.488,-58.722,F,3394.0,,0,156,156,1,20,28/11/2019
5662173,2737566065.0,COL,-34.96,-58.056,M,710.0,,0,51,51,4,12,28/11/2019
5662406,2737567883.0,SUB,-34.604,-58.38,F,9.0,,0,32,269,1,18,28/11/2019
5663859,2737588843.0,COL,-34.612,-58.646,M,4071.0,,0,42,42,6,11,28/11/2019
5663860,2737588843.0,COL,-34.578,-58.656,M,582.0,,0,107,107,6,17,28/11/2019
5663861,2737588843.0,COL,-34.596,-58.614,M,418.0,,0,107,107,6,22,28/11/2019
5664721,2739001504.0,COL,-34.668,-58.812,M,3622.0,,0,57,57,4,15,28/11/2019
5664722,2739001504.0,COL,-34.652,-58.79,M,3575.0,,0,59,59,4,18,28/11/2019
5667285,2739008449.0,COL,-34.54,-58.464,M,2137.0,,0,121,121,4,19,28/11/2019
5668278,2739010406.0,COL,-34.666,-58.794,F,4361.0,,0,59,59,2,7,28/11/2019
5668279,2739010406.0,COL,-34.652,-58.79,F,4485.0,,0,59,59,2,8,28/11/2019
5668280,2739010406.0,COL,-34.66,-58.786,F,123.0,,0,59,59,2,10,28/11/2019
5668281,2739010406.0,COL,-34.666,-58.794,F,1887.0,,0,59,59,2,10,28/11/2019
5668282,2739010406.0,COL,-34.644,-58.752,F,3821.0,,0,59,59,2,12,28/11/2019
5669228,2739015799.0,COL,-34.562,-58.8,F,364.0,,0,8,8,1,9,28/11/2019
5669229,2739015799.0,COL,-34.552,-58.82,F,88.0,,0,8,8,1,9,28/11/2019
5669230,2739015799.0,TRE,-34.52,-58.75,F,,CHECK IN,1,284,284,1,10,28/11/2019
5669231,2739015799.0,COL,-34.602,-58.518,F,442.0,,2,217,217,1,11,28/11/2019
5669232,2739015799.0,TRE,-34.602,-58.512,F,,CHECK OUT,1,284,284,1,11,28/11/2019
5669233,2739015799.0,COL,-34.564,-58.47,F,961.0,,0,217,217,1,14,28/11/2019
5669234,2739015799.0,COL,-34.52,-58.75,F,364.0,,2,8,8,1,15,28/11/2019
5669235,2739015799.0,TRE,-34.602,-58.512,F,,CHECK IN,1,284,284,1,15,28/11/2019
5669236,2739015799.0,TRE,-34.52,-58.75,F,,CHECK OUT,1,284,284,1,15,28/11/2019
5669596,2739019058.0,COL,-34.77,-58.398,F,1693.0,,0,287,287,1,11,28/11/2019
5669597,2739019058.0,COL,-34.81,-58.388,F,233.0,,0,272,272,1,18,28/11/2019
5670858,2739031243.0,COL,-34.448,-58.796,F,1096.0,,0,260,260,5,18,28/11/2019
5674057,2739037687.0,COL,-34.6,-58.44,F,2015.0,,0,325,325,4,9,28/11/2019
5674237,2739038154.0,COL,-34.608,-58.802,M,570.0,,0,59,59,1,5,28/11/2019
5674238,2739038154.0,TRE,-34.65,-58.79,M,,CHECK IN,1,144,144,1,6,28/11/2019
5674239,2739038154.0,TRE,-34.62,-58.446,M,,CHECK IN,0,144,144,1,17,28/11/2019
5674240,2739038154.0,TRE,-34.65,-58.79,M,,CHECK OUT,0,144,144,1,18,28/11/2019
5674241,2739038154.0,COL,-34.65,-58.79,M,4024.0,,0,59,59,1,19,28/11/2019
5675106,2739039978.0,COL,-34.604,-58.528,M,2802.0,,0,62,62,1,20,28/11/2019
5675440,2739040646.0,COL,-34.682,-58.466,,2580.0,,0,213,213,1,5,28/11/2019
5676414,2739043643.0,COL,-34.68,-58.52,,2834.0,,0,142,142,1,9,28/11/2019
5676415,2739043643.0,TRE,-34.69,-58.508,,,CHECK IN,1,44,44,1,9,28/11/2019
5676416,2739043643.0,TRE,-34.65,-58.414,,,CHECK OUT,1,44,44,1,10,28/11/2019
5676417,2739043643.0,COL,-34.652,-58.416,,271.0,,2,224,224,1,11,28/11/2019
5678566,2739048385.0,COL,-34.608,-58.802,F,4185.0,,0,59,59,6,7,28/11/2019
5678567,2739048385.0,COL,-34.606,-58.812,F,4602.0,,0,59,59,6,7,28/11/2019
5680191,2739053041.0,COL,-34.682,-58.664,F,3474.0,,0,170,170,1,9,28/11/2019
5680192,2739053041.0,TRE,-34.66,-58.668,F,,CHECK IN,1,144,144,1,9,28/11/2019
5680193,2739053041.0,TRE,-34.65,-58.79,F,,CHECK OUT,1,144,144,1,10,28/11/2019
5680194,2739053041.0,COL,-34.65,-58.79,F,4648.0,,2,152,152,1,10,28/11/2019
5680195,2739053041.0,COL,-34.656,-58.762,F,3579.0,,0,237,237,1,19,28/11/2019
5680196,2739053041.0,COL,-34.65,-58.79,F,147.0,,1,59,59,1,20,28/11/2019
5680283,2739053471.0,COL,-34.822,-58.348,,1152.0,,0,287,287,1,12,28/11/2019
5680284,2739053471.0,TRE,-34.762,-58.398,,,CHECK OUT,1,16,16,1,13,28/11/2019
5680285,2739053471.0,TRE,-34.802,-58.338,,,CHECK IN,1,16,16,1,13,28/11/2019
5680286,2739053471.0,TRE,-34.762,-58.398,,,CHECK IN,0,16,16,1,20,28/11/2019
5680287,2739053471.0,TRE,-34.802,-58.338,,,CHECK OUT,0,16,16,1,21,28/11/2019
5682979,2739060896.0,TRE,-34.472,-58.514,,,CHECK OUT,0,174,160,1,16,28/11/2019
5682980,2739060896.0,TRE,-34.462,-58.526,,,CHECK IN,0,174,160,1,16,28/11/2019
5684161,2739062709.0,COL,-34.854,-58.542,F,1565.0,,0,330,330,2,6,28/11/2019
5684162,2739062709.0,COL,-34.854,-58.524,F,3052.0,,0,330,330,2,7,28/11/2019
5684163,2739062709.0,COL,-34.936,-58.482,F,450.0,,1,246,246,2,7,28/11/2019
5684164,2739062709.0,TRE,-34.832,-58.496,F,,CHECK IN,1,16,16,2,14,28/11/2019
5684165,2739062709.0,TRE,-34.762,-58.398,F,,CHECK OUT,1,16,16,2,15,28/11/2019
5684166,2739062709.0,COL,-34.854,-58.522,F,2387.0,,0,330,330,2,21,28/11/2019
5685532,2739066617.0,SUB,-34.618,-58.436,,,,0,32,32,1,13,28/11/2019
5685533,2739066617.0,COL,-34.626,-58.452,,1354.0,,1,274,274,1,14,28/11/2019
5685534,2739066617.0,COL,-34.586,-58.46,,3572.0,,0,274,274,1,15,28/11/2019
5686075,2739068264.0,TRE,-34.52,-58.75,F,,CHECK IN,0,284,284,4,10,28/11/2019
5686076,2739068264.0,COL,-34.52,-58.79,F,4675.0,,0,291,291,4,10,28/11/2019
5686077,2739068264.0,COL,-34.598,-58.524,F,3723.0,,0,345,345,4,12,28/11/2019
5686078,2739068264.0,TRE,-34.604,-58.528,F,,CHECK OUT,0,284,284,4,12,28/11/2019
5686079,2739068264.0,TRE,-34.604,-58.528,F,,CHECK OUT SIN CHECKIN,0,284,284,4,12,28/11/2019
5686080,2739068264.0,COL,-34.652,-58.416,F,3763.0,,0,66,66,4,14,28/11/2019
5686081,2739068264.0,COL,-34.706,-58.454,F,2834.0,,0,345,345,4,17,28/11/2019
5686082,2739068264.0,COL,-34.518,-58.748,F,2701.0,,0,227,227,4,19,28/11/2019
5686146,2739068378.0,COL,-34.434,-58.568,,965.0,,1,278,278,1,8,28/11/2019
5686147,2739068378.0,COL,-34.458,-58.628,,775.0,,0,278,278,1,13,28/11/2019
5686786,2739069634.0,COL,-34.77,-58.24,,2387.0,,0,41,41,1,10,28/11/2019
5686787,2739069634.0,SUB,-34.604,-58.38,,9.0,,0,32,269,1,13,28/11/2019
5686788,2739069634.0,COL,-34.626,-58.382,,3715.0,,1,68,68,1,23,28/11/2019
5688067,2739080405.0,COL,-34.616,-58.506,,1195.0,,0,139,139,1,8,28/11/2019
5688068,2739080405.0,SUB,-34.63,-58.47,,,,1,32,32,1,8,28/11/2019
5688069,2739080405.0,TRE,-34.602,-58.512,,,CHECK OUT,1,149,149,1,13,28/11/2019
5688070,2739080405.0,SUB,-34.612,-58.378,,,,0,32,148,1,13,28/11/2019
5688071,2739080405.0,TRE,-34.586,-58.456,,,CHECK IN,1,149,149,1,13,28/11/2019
5691185,2739085817.0,COL,-34.7,-58.424,F,2919.0,,0,78,78,1,6,28/11/2019
5691186,2739085817.0,COL,-34.6,-58.38,F,1675.0,,0,78,78,1,20,28/11/2019
5691903,2739086907.0,COL,-34.632,-58.456,,2573.0,,0,101,101,1,7,28/11/2019
5691904,2739086907.0,COL,-34.624,-58.406,,2467.0,,1,11,11,1,8,28/11/2019
5691905,2739086907.0,SUB,-34.618,-58.436,,,,0,32,32,1,15,28/11/2019
5692875,2739089579.0,COL,-34.578,-59.106,,4361.0,,0,210,210,1,16,28/11/2019
5694304,2739307488.0,COL,-34.914,-57.952,F,4190.0,,0,340,340,1,15,28/11/2019
5694305,2739307488.0,COL,-34.894,-57.95,F,366.0,,0,318,318,1,18,28/11/2019
5694306,2739307488.0,COL,-34.918,-57.948,F,1441.0,,1,256,256,1,18,28/11/2019
5696579,2739319057.0,COL,-34.742,-58.444,,4776.0,,0,250,250,1,11,28/11/2019
5696580,2739319057.0,TRE,-34.794,-58.406,,,CHECK OUT,1,16,16,1,12,28/11/2019
5696581,2739319057.0,TRE,-34.744,-58.396,,,CHECK IN,1,16,16,1,12,28/11/2019
5696582,2739319057.0,COL,-34.796,-58.408,,1287.0,,0,270,270,1,21,28/11/2019
5696583,2739319057.0,COL,-34.742,-58.398,,4776.0,,1,99,99,1,21,28/11/2019
5699519,2739333953.0,COL,-34.614,-58.426,,2195.0,,0,63,63,1,22,28/11/2019
5699520,2739333953.0,COL,-34.64,-58.564,,4369.0,,1,323,323,1,23,28/11/2019
5699835,2739335540.0,COL,-34.56,-58.458,M,772.0,,0,56,56,1,11,28/11/2019
5699836,2739335540.0,SUB,-34.556,-58.462,M,,,1,32,54,1,12,28/11/2019
5699837,2739335540.0,COL,-34.538,-58.476,M,3351.0,,0,56,56,1,12,28/11/2019
5699838,2739335540.0,SUB,-34.608,-58.374,M,,,0,32,54,1,16,28/11/2019
5699839,2739335540.0,COL,-34.574,-58.488,M,4713.0,,1,388,388,1,17,28/11/2019
5699861,2739335682.0,TRE,-34.652,-58.642,,,CHECK OUT,0,144,144,1,12,28/11/2019
5699862,2739335682.0,COL,-34.652,-58.64,,3963.0,,1,164,164,1,12,28/11/2019
5699863,2739335682.0,TRE,-34.648,-58.618,,,CHECK IN,0,144,144,1,12,28/11/2019
5699985,2739336143.0,TRE,-34.468,-58.908,,,CHECK IN,0,284,284,1,7,28/11/2019
5699986,2739336143.0,TRE,-34.552,-58.704,,,CHECK OUT,0,284,284,1,7,28/11/2019
5699987,2739336143.0,COL,-34.548,-58.704,,2016.0,,1,53,53,1,8,28/11/2019
5699988,2739336143.0,COL,-34.542,-58.714,,3813.0,,1,94,94,1,16,28/11/2019
5701260,2739344153.0,COL,-34.708,-58.432,F,3838.0,,0,303,303,4,9,28/11/2019
5701261,2739344153.0,COL,-34.706,-58.392,F,3147.0,,0,303,303,4,10,28/11/2019
5702646,2739350250.0,COL,-34.842,-58.19,M,1531.0,,1,296,296,8,7,28/11/2019
5702647,2739350250.0,COL,-34.822,-58.226,M,964.0,,0,113,113,8,7,28/11/2019
5702648,2739350250.0,COL,-34.802,-58.164,M,3086.0,,0,296,296,8,16,28/11/2019
5702649,2739350250.0,COL,-34.842,-58.19,M,1195.0,,1,113,113,8,16,28/11/2019
5704975,2739360331.0,COL,-34.652,-58.416,F,3918.0,,1,373,373,2,14,28/11/2019
5704976,2739360331.0,TRE,-34.69,-58.508,F,,CHECK IN,0,44,44,2,14,28/11/2019
5704977,2739360331.0,TRE,-34.65,-58.414,F,,CHECK OUT,0,44,44,2,14,28/11/2019
5706346,2739365711.0,COL,-34.768,-58.356,,1976.0,,0,396,396,1,7,28/11/2019
5706347,2739365711.0,COL,-34.748,-58.4,,1478.0,,0,178,178,1,15,28/11/2019
5706348,2739365711.0,COL,-34.776,-58.396,,4190.0,,1,396,396,1,16,28/11/2019
5706401,2739365922.0,COL,-34.616,-58.518,M,2387.0,,0,131,131,1,7,28/11/2019
5706402,2739365922.0,COL,-34.606,-58.494,M,5.0,,0,131,131,1,7,28/11/2019
5706403,2739365922.0,COL,-34.604,-58.494,M,3097.0,,0,6,6,1,9,28/11/2019
5706404,2739365922.0,COL,-34.604,-58.396,M,1697.0,,0,131,131,1,16,28/11/2019
5706720,2739366991.0,COL,-34.556,-58.764,F,599.0,,0,334,334,4,6,28/11/2019
5706721,2739366991.0,COL,-34.546,-58.716,F,967.0,,1,260,260,4,7,28/11/2019
5706722,2739366991.0,COL,-34.508,-58.536,F,772.0,,2,338,338,4,8,28/11/2019
5706723,2739366991.0,COL,-34.508,-58.53,F,2134.0,,1,260,260,4,13,28/11/2019
5706724,2739366991.0,COL,-34.49,-58.502,F,1039.0,,0,338,338,4,13,28/11/2019
5706725,2739366991.0,COL,-34.552,-58.766,F,460.0,,0,176,176,4,16,28/11/2019
5706751,2739367034.0,SUB,-34.628,-58.382,F,,,1,32,269,1,6,28/11/2019
5706752,2739367034.0,COL,-34.684,-58.324,F,4410.0,,0,68,68,3,6,28/11/2019
5706753,2739367034.0,TRE,-34.558,-58.45,F,,CHECK OUT,2,174,160,3,7,28/11/2019
5706754,2739367034.0,TRE,-34.592,-58.376,F,,CHECK IN,2,174,160,3,7,28/11/2019
5706755,2739367034.0,TRE,-34.558,-58.45,F,,CHECK IN,0,174,160,3,15,28/11/2019
5706756,2739367034.0,TRE,-34.592,-58.376,F,,CHECK OUT,0,174,160,3,16,28/11/2019
5706757,2739367034.0,SUB,-34.592,-58.374,F,,,1,32,269,1,16,28/11/2019
5706758,2739367034.0,COL,-34.626,-58.382,F,3121.0,,2,68,68,3,17,28/11/2019
5708698,2739375729.0,COL,-34.61,-58.406,,2973.0,,0,158,158,1,15,28/11/2019
5709506,2739379513.0,COL,-34.874,-58.086,,772.0,,0,256,256,1,7,28/11/2019
5709507,2739379513.0,COL,-34.918,-57.95,,2794.0,,0,256,256,1,12,28/11/2019
5709508,2739379513.0,COL,-34.87,-58.094,,3789.0,,0,256,256,1,15,28/11/2019
5709509,2739379513.0,COL,-34.918,-57.948,,1275.0,,0,256,256,1,19,28/11/2019
5710473,2739386058.0,COL,-34.428,-58.592,F,4824.0,,0,97,97,4,8,28/11/2019
5710474,2739386058.0,COL,-34.442,-58.588,F,4063.0,,0,188,188,4,17,28/11/2019
5711243,2739390115.0,COL,-34.55,-58.466,F,965.0,,0,27,27,4,23,28/11/2019
5711329,2739390704.0,COL,-34.682,-58.466,,4763.0,,0,213,213,1,11,28/11/2019
5711330,2739390704.0,COL,-34.65,-58.424,,438.0,,1,326,326,1,11,28/11/2019
5711331,2739390704.0,COL,-34.624,-58.434,,3049.0,,0,326,326,1,12,28/11/2019
5711332,2739390704.0,COL,-34.68,-58.466,,3470.0,,0,213,213,1,18,28/11/2019
5711783,2739393546.0,SUB,-34.576,-58.436,M,,,0,32,54,1,6,28/11/2019
5711784,2739393546.0,SUB,-34.608,-58.374,M,,,0,32,54,1,13,28/11/2019
5712265,2739396315.0,COL,-34.586,-58.418,,1693.0,,0,339,339,1,8,28/11/2019
5712266,2739396315.0,COL,-34.59,-58.38,,775.0,,0,138,138,1,19,28/11/2019
5712738,2739398240.0,COL,-34.638,-58.53,F,1776.0,,0,345,345,1,7,28/11/2019
